id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
422_mzmine_results_sirius_2005	C15H23N5O3	[M + H]+	C15H23N5O3	Amino acids and Peptides	0.9999855756759644	Small peptides	0.9999864101409912	Dipeptides	0.9994661211967468	Dipeptides	0.9775610566139221	Peptides	0.9964912533760071	Amino acids, peptides, and analogues	0.9999297857284546	Carboxylic acids and derivatives	0.9999918937683105	Organic acids and derivatives	0.9999988079071045	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	2005
423_mzmine_results_sirius_2012	C21H34N4O4	[M + H]+	C21H34N4O4	Amino acids and Peptides	0.9999951124191284	Small peptides	0.9997072815895081	Tripeptides	0.9986549615859985	Oligopeptides	0.9981234669685364	Peptides	0.9998160004615784	Amino acids, peptides, and analogues	0.9998974800109863	Carboxylic acids and derivatives	0.9999755620956421	Organic acids and derivatives	0.9999901056289673	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Medium-chain fatty acids; Aralkylamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2012
424_mzmine_results_sirius_2014	C16H27N3O6	[M + H]+	C16H27N3O6	Amino acids and Peptides	0.9998741149902344	Small peptides	0.998241662979126	Dipeptides	0.682521402835846	Oligopeptides	0.9829902648925781	Peptides	0.9983400106430054	Amino acids, peptides, and analogues	0.9995205402374268	Carboxylic acids and derivatives	0.9999946355819702	Organic acids and derivatives	0.9999979734420776	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2014
425_mzmine_results_sirius_2019	C30H56NO8P	[M + Na]+	C30H56NO8P	Fatty acids	0.9992086291313171	Glycerophospholipids	0.9996658563613892	Oxidized glycerophospholipids	0.6888349056243896	Phosphatidylcholines	0.6333239078521729	Phosphatidylcholines	0.6333239078521729	Glycerophosphocholines	0.9483441710472107	Glycerophospholipids	0.995798647403717	Lipids and lipid-like molecules	0.9657514691352844	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2019
426_mzmine_results_sirius_2020	C11H22N2O3	[M + Na]+	C11H22N2O3	Amino acids and Peptides	0.999944806098938	Small peptides	0.9999790191650391	Dipeptides	0.9962459206581116	Dipeptides	0.9414789080619812	Peptides	0.9920571446418762	Amino acids, peptides, and analogues	0.9997971653938293	Carboxylic acids and derivatives	0.9999845027923584	Organic acids and derivatives	0.9999948740005493	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	2020
427_mzmine_results_sirius_2026	C12H19NO2	[M + H3N + H]+	C12H22N2O2	Alkaloids	0.5581997036933899	Fatty Acids and Conjugates	0.17082864046096802	Aminoacids	0.034850455820560455	Medium-chain fatty acids	0.8632802367210388	Medium-chain fatty acids	0.8632802367210388	Fatty acids and conjugates	0.8837212324142456	Fatty Acyls	0.8129504323005676	Lipids and lipid-like molecules	0.7963399291038513	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Heterocyclic fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2026
428_mzmine_results_sirius_2034	C8H6	[M + H3N + H]+	C8H9N	Shikimates and Phenylpropanoids	0.5104630589485168	Phenylpropanoids (C6-C3)	0.5922729969024658	Cinnamic acids and derivatives	0.5324234366416931	Benzene and substituted derivatives	0.8147059082984924					Benzene and substituted derivatives	0.8147059082984924	Benzenoids	0.9802466630935669	Organic compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbons; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities	2034
429_mzmine_results_sirius_2036	C15H22N2O4	[M + H]+	C15H22N2O4	Amino acids and Peptides	0.9997166991233826	Small peptides	0.999790370464325	Dipeptides	0.998830258846283	Dipeptides	0.9757385849952698	Peptides	0.9898203611373901	Amino acids, peptides, and analogues	0.999921441078186	Carboxylic acids and derivatives	0.999998927116394	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities	2036
430_mzmine_results_sirius_2038	C11H22N2O3	[M + H]+	C11H22N2O3	Amino acids and Peptides	0.9999638795852661	Small peptides	0.9999865293502808	Dipeptides	0.9971400499343872	Dipeptides	0.9801663756370544	Peptides	0.9969757795333862	Amino acids, peptides, and analogues	0.9999212026596069	Carboxylic acids and derivatives	0.999998927116394	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	2038
431_mzmine_results_sirius_2050	C18H27N3O6	[M + H]+	C18H27N3O6	Amino acids and Peptides	0.9999805688858032	Small peptides	0.9997442364692688	Tripeptides	0.9903815388679504	Oligopeptides	0.9955382943153381	Peptides	0.9999885559082031	Amino acids, peptides, and analogues	0.999982476234436	Carboxylic acids and derivatives	0.9999984502792358	Organic acids and derivatives	0.9999982118606567	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	2050
432_mzmine_results_sirius_2054	C9H18N2O4	[M + H]+	C9H18N2O4	Amino acids and Peptides	0.9999914169311523	Small peptides	0.999987006187439	Dipeptides	0.9984490871429443	Dipeptides	0.9402257800102234	Peptides	0.9984288811683655	Amino acids, peptides, and analogues	0.9999247789382935	Carboxylic acids and derivatives	0.9999977350234985	Organic acids and derivatives	0.9999994039535522	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	2054
433_mzmine_results_sirius_2055	C10H20N2O4	[M + H]+	C10H20N2O4	Amino acids and Peptides	0.9998779296875	Small peptides	0.9999079704284668	Dipeptides	0.9740598201751709	Dipeptides	0.9430941343307495	Peptides	0.9980853796005249	Amino acids, peptides, and analogues	0.9999228715896606	Carboxylic acids and derivatives	0.9999988079071045	Organic acids and derivatives	0.9999994039535522	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	2055
