row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_media_03.mzML Peak area,171103_PMA_TK_media_04.mzML Peak area,171103_PMA_TK_QC_03.mzML Peak area,171103_PMA_TK_QC_04.mzML Peak area,171103_PMA_TK_media_06.mzML Peak area,171103_PMA_TK_QC_02.mzML Peak area,171103_PMA_TK_QC_01.mzML Peak area,171103_PMA_TK_PA14_05.mzML Peak area,171103_PMA_TK_QC_05.mzML Peak area,171103_PMA_TK_media_05.mzML Peak area,171103_PMA_TK_QC_07.mzML Peak area,171103_PMA_TK_media_02.mzML Peak area,171103_PMA_TK_PA14_03.mzML Peak area,171103_PMA_TK_M1_02.mzML Peak area,171103_PMA_TK_PA14_04.mzML Peak area,171103_PMA_TK_PA14_01.mzML Peak area,171103_PMA_TK_PA14_06.mzML Peak area,171103_PMA_TK_M1_04.mzML Peak area,171103_PMA_TK_QC_06.mzML Peak area,171103_PMA_TK_QC_08.mzML Peak area,171103_PMA_TK_PA14_02.mzML Peak area,171103_PMA_TK_M1_03.mzML Peak area,171103_PMA_TK_M1_05.mzML Peak area,171103_PMA_TK_M1_06.mzML Peak area,171103_PMA_TK_M1_01.mzML Peak area,
415,200.10276286148144,0.43570584,,,,110,,,,,,,105154.48,83305.97,104013.72,115823.34,96665.875,106173.3,18616.78,138134.42,105691.51,93315.48,103984.6,94812.03,108869.78,152112.39,123080.97,142079.36,119827.35,132543.42,101425.64,85695.57,142570.22,159720.23,177000.52,221407.53,173934.44,
4677,200.10715738543524,1.8245729,,,,,,,,,,,0,0,477118.03,491154.88,0,471961.88,455213.06,519147.03,457108.12,0,431253.94,0,456066.38,516735.53,446589.8,556087.5,543917.5,481409.72,449257.72,455439.06,533242.1,524681.7,558684.1,582718.56,509234.88,
4716,200.1280261389559,1.8579915,,,,,,,,,,,21426.445,13176.958,56609.527,54145.754,9793.482,64924.164,46745.15,41081.086,39293.53,21540.402,33273.137,11821.972,29786.613,66298.19,25090.08,47904.656,40288.562,60545.734,28336.068,24871.957,38803.953,80437.414,70358.984,93391.21,80059.95,
873,200.12805766635006,0.57390535,,,,163,,,,,,,600271.94,635370.3,466204.2,458415.3,422200.16,447546.62,0,510185.97,406054.34,473585.9,393776.72,495891.5,444805.12,556064.44,453313.28,618646.56,495643.84,451398.84,386640.72,385440.56,544991.2,552776.6,575133.7,664363.75,633996.0,
4862,200.1282644197479,1.8957256,,,,15,,,,,,,21426.445,13176.958,48145.473,54145.754,9793.482,43662.3,46745.15,46637.83,37128.08,21540.402,33746.484,11821.972,32511.367,53510.21,36679.574,53099.773,40970.906,50593.832,35785.668,24871.957,41505.727,64857.348,64231.816,76613.586,65328.98,
5701,200.16470785091224,2.7220428,,,,215,,,,,,,80080.25,94656.71,27132.584,28805.27,72018.2,26927.709,23446.512,48255.434,28528.432,73829.45,25545.373,81710.49,40554.926,41327.402,37263.883,55077.496,44351.664,32546.336,28382.457,25343.854,59576.71,42270.03,42064.715,56878.285,51266.95,
1776,201.1232262032515,0.8279915,,,,293,,,,,,,346841.4,434629.34,292117.8,313673.53,251113.36,298119.94,245175.11,394238.47,340075.34,388133.4,294510.84,374236.84,371870.5,367739.5,370439.34,486199.28,438921.47,330659.44,282374.22,293268.25,443069.38,392359.66,371042.22,528528.3,433979.8,
4274,201.13859466295582,1.6608771,,,,15,,,,,,,148884.86,142218.28,72621.23,69038.516,127798.414,69755.4,66993.28,102749.57,57731.816,137116.02,62256.742,130255.484,72031.445,79941.66,69328.66,91063.266,105184.07,78575.88,59633.88,57412.63,80431.66,91667.39,94368.016,94928.305,70523.234,
4523,201.13863356546375,1.7635121,,,,15,,,,,,,245169.5,241130.88,100151.55,90051.46,215332.25,99888.79,71275.05,135362.3,82341.13,226810.52,81838.81,246590.34,105001.36,114938.75,105125.53,122010.12,154295.12,106137.23,85215.43,82816.01,113529.49,131903.55,141557.03,129618.21,93812.04,
1691,201.1469131196755,0.8133301,,,,105,,,,,,,3784279.2,3916918.8,272504.28,56659.496,3488723.2,260130.73,0,40631.15,0,3622471.0,0,3878185.5,34568.445,0,33711.902,51499.043,41741.88,0,0,0,56828.688,0,0,0,0,
1836,201.1470050578005,0.86517406,,,,,,,,,,,178401.06,188150.64,267369.56,56659.496,167552.66,243776.53,237498.25,40631.15,0,147124.34,1951.9048,3765446.0,34568.445,0,33711.902,51499.043,41741.88,2998.0498,0,3750.625,56828.688,3403.0933,6422.24,4823.703,0,
3277,201.1471798647925,1.3269382,,,,15,,,,,,,1615478.5,1773948.0,64982.95,22275.492,1371208.0,77193.25,97933.48,50997.875,6605.1826,1424709.1,6681.676,1667077.9,40904.06,8009.904,41061.418,62250.34,42176.918,6456.465,6367.527,5882.12,95241.125,9557.08,7262.075,12208.07,12523.546,
7557,201.23252615426554,8.359983,,,,107,,,,,,,105178.52,82635.78,35589.254,165755.39,203952.12,21938.004,3197.3975,191931.4,181863.16,175084.94,220304.3,178493.89,217109.78,203628.23,184238.8,125811.67,161693.22,215458.75,228403.23,241643.56,230389.47,206624.73,213746.69,222527.3,235899.11,
3633,202.08619603677005,1.4299703,,,,15,188,[M+H]+,,1,3627,201.07895,30639.764,26161.975,22341.264,20033.15,22073.803,20161.186,19139.305,25345.068,19739.664,21182.848,20225.367,24536.43,24326.426,25183.477,22514.822,26893.18,26082.602,21672.035,21236.457,19451.107,26639.756,25548.785,23616.951,26645.287,25397.807,
4495,202.0862672258295,1.7494332,,,,,,,,,,,0,0,196284.25,185314.78,0,188135.92,180247.34,329080.88,180670.9,0,170384.8,0,310999.47,313315.88,327259.62,392123.03,385849.9,308791.97,169136.72,176012.58,314368.5,331692.94,328877.56,328601.3,266347.47,
7535,202.10867490403896,8.309924,,,,,,,,,,,8319.123,11554.416,5206.656,9542.791,23874.059,8330.003,31414.715,29860.834,54075.93,15869.701,36415.402,7356.8564,31207.537,12592.74,23860.857,7332.862,21067.49,42462.47,378154.25,12638.258,25246.924,9270.162,190633.69,42801.65,28775.352,
4698,202.12273291604592,1.8363059,,,,,,,,,,,0,0,90240.36,88104.99,0,90597.99,93630.0,218913.97,85892.75,0,77965.38,0,193369.97,84370.12,195420.38,241022.5,239105.39,72168.52,81428.1,83409.3,230465.27,85377.195,90163.16,87083.52,79398.04,
4869,202.1228699976362,1.9101648,,,,15,,,,,,,0,0,548115.56,543725.3,0,559446.4,534658.6,1165701.0,518044.28,0,537581.75,0,1031014.8,611223.06,1016002.56,1207803.1,1192373.4,573056.9,556581.75,512669.06,1156600.9,668296.44,637468.2,700158.6,600515.44,
80,202.1549037357597,0.31975603,,,,,,,,,,,0,0,493892.4,441891.1,0,487316.84,446791.0,22586.727,413011.25,0,316777.5,0,0,688264.4,0,27787.594,23938.098,726703.44,385809.06,334320.78,0,796635.1,22098.87,938362.06,730856.5,
7673,202.22782461227325,8.447024,,,,292,,,,,,,104099.93,129376.305,221425.28,105198.78,83867.43,290743.72,473382.62,92869.03,96117.98,87934.19,80263.086,88425.664,88149.266,76418.78,92800.76,112218.086,102900.36,83491.43,76331.13,72712.01,84392.8,85625.72,81623.05,82916.81,82817.984,
5025,203.08135108303264,1.9805126,,,,,,,,,,,0,0,283567.4,337354.78,0,266296.78,230584.45,147177.83,343702.8,0,358381.0,0,145572.3,827001.9,123351.02,163092.28,128695.836,685953.3,371371.12,377534.88,168894.55,823885.6,722759.06,973182.0,916073.25,
1415,203.13893512570124,0.74823266,,,,163,,,,,,,6074299.5,6099936.0,670447.44,651388.06,5520549.5,607830.6,11619.034,368248.84,677528.5,5853283.0,617204.06,6092951.0,311674.53,122926.31,304770.56,414140.66,352438.44,89970.016,594349.4,616744.3,441982.6,117809.58,90093.16,163586.42,147377.56,
1709,203.13894059561233,0.80730677,,,,231,,,,,,,6930410.5,7311142.0,808353.3,829447.44,5942847.5,852836.4,776473.6,368158.53,813539.1,6119781.5,825109.94,6799024.0,309461.47,129171.79,299279.25,377302.1,320643.06,94526.42,785513.9,731085.8,374427.38,128647.54,117396.45,173009.98,142905.86,
2078,203.13894240347284,0.95816797,,,,179,,,,,,,199343.97,293160.97,70117.56,39283.004,129926.3,35084.49,895019.75,217500.72,33828.688,255371.7,72371.18,206368.52,175172.4,27005.387,72140.32,232554.08,76873.53,39743.574,35099.793,37266.203,233752.48,53465.266,41097.637,37211.68,54609.754,
904,203.13899381401882,0.5793671,,,,163,,,,,,,7218547.5,7475936.5,800326.06,817474.3,5864040.5,805686.06,22255.777,417835.5,786223.0,6257376.0,687388.1,6687992.0,355338.4,259345.0,326642.53,421642.78,376064.62,166818.22,722111.9,628384.94,456631.84,283906.1,333389.8,340883.3,272706.2,
2463,203.1390166599375,1.0414228,,,,295,,,,,,,534525.7,579822.25,133139.38,133318.02,655486.4,120672.45,45210.3,451838.5,138141.84,568418.2,140171.47,548864.6,381224.56,48533.633,383659.75,467814.12,405817.44,39743.574,129838.99,129654.7,516682.78,82753.08,73024.34,98198.49,82336.055,
329,204.0630089356344,0.4084309,,,,7,22,[M+H]+,,2,329;338,203.05563,378939.12,390766.88,612752.44,660927.06,307111.8,618883.5,2161.173,925113.94,687506.25,313240.53,685118.75,376359.9,978162.25,158463.97,1174802.2,1020051.0,1099959.6,173176.44,654776.56,650196.06,802707.94,172173.08,171065.25,199937.11,182235.2,
662,204.06326230827176,0.4623739,,,,,,,,,,,22898.717,58944.023,19577.256,20732.248,19947.887,573745.56,1457853.8,52369.516,17190.719,9018.268,13729.002,20703.04,59498.99,4564.6636,40768.45,71682.77,53037.758,4958.0806,20417.344,16631.025,47066.35,2489.3335,4093.7446,5005.328,2056.0417,
4912,204.1019143721373,1.9114941,,,,,,,,,,,4268.8467,5465.486,141337.58,146510.52,3724.5833,138136.53,138464.33,281438.62,136040.64,3021.3892,140010.81,3334.6802,257019.81,237293.73,269617.97,329617.94,324405.25,239058.42,138683.53,139446.02,284308.38,286123.53,269192.9,275340.44,237020.14,
4661,204.10204056236194,1.8259864,,,,,,,,,,,0,866.03467,96510.43,97975.9,473.6667,94997.46,90234.57,156465.4,90354.7,783.2627,92300.48,1108.8076,143220.78,172227.98,147255.3,170011.78,184024.06,162611.52,90594.516,90745.85,152921.5,177394.56,186122.72,184561.22,167488.86,
1024,204.1176267516738,0.6178549,,,,163,,,,,,,599266.7,621906.44,73976.78,70171.086,470793.2,85420.34,0,353385.72,46476.914,503647.62,33378.4,608500.75,296229.34,11575.309,289306.4,369307.4,317739.9,3049.9932,39297.992,28050.79,415057.88,15116.432,15902.439,15721.145,11650.085,
2006,204.13593441337346,0.92554563,,,,179,,,,,,,604477.0,671218.06,54127.043,6400.875,506166.7,56540.676,0,62280.445,0,553231.6,0,625650.75,45063.08,0,47826.027,79598.02,60170.914,0,0,0,81883.63,0,0,0,0,
2071,205.09706979683423,0.93765706,,,,76,101,[M+NH4]+,,2,2071;2070,187.06322,303053.53,326839.4,174642.1,196478.02,270000.1,181848.16,0,119126.29,200868.23,270461.84,223670.66,291390.94,117457.43,430718.97,108773.49,110251.234,111421.6,411526.3,231599.38,257381.69,140852.75,391622.75,398146.0,545989.2,498526.34,
778,205.11811284478904,0.55610776,,,,163,,,,,,,434037.72,452708.7,97815.42,88244.734,393767.94,99254.41,1012835.25,229760.47,97667.09,409654.66,94947.58,349909.44,183952.23,80564.99,197740.5,254444.14,211176.47,66459.37,94922.03,89333.04,258774.66,83903.836,78989.43,95559.99,86828.57,
249,205.11813247880963,0.386002,,,,,,,,,,,5566701.5,5684995.5,775690.6,847923.7,5327956.5,802000.8,29411.18,191742.16,833893.06,5569713.5,762550.94,5594386.0,172454.22,82108.37,169581.22,160273.77,179952.12,75837.21,726627.6,720451.7,166861.06,61225.848,91770.08,100364.67,61814.62,
1830,205.12577534294002,0.85000455,,,,150,,,,,,,484901.78,512062.94,52647.504,13040.158,535018.94,45877.633,11324.096,126477.055,4088.4478,572434.1,0,462311.94,96914.17,0,113589.17,130857.875,111790.62,0,0,0,155729.9,0,0,0,0,
5796,206.02720309601617,2.8658504,,,,118,,,,,,,381.42285,6889.0015,450438.8,559238.25,16142.915,405270.97,273579.1,52980.016,570904.0,738.58325,707820.94,2578.813,99773.39,1593870.1,92462.74,131283.94,109937.43,1567037.4,658913.7,691194.2,63017.312,1771898.4,1512343.1,2160961.0,1286823.5,
7604,207.01752536085627,8.411434,,,,21,,,,,,,264879.1,284037.5,281818.72,250381.97,249262.0,283176.0,286277.2,270221.16,266317.28,248132.4,247267.17,270428.97,230284.44,225030.98,247747.55,272806.38,279916.1,214041.27,215979.56,226431.42,245000.47,247774.67,241682.86,258064.06,237492.05,
5455,207.05525530599772,2.2889667,,,,253,311,[M+H]+,,2,5455;5456,206.048,0,0,153916.0,173803.12,610.1328,154037.31,135846.31,114392.02,147242.48,476.62283,149105.72,1153.064,70687.914,321373.34,82268.66,102063.234,108214.49,271566.7,153062.33,137361.83,90888.3,330344.53,328581.06,354797.84,319826.03,
5677,207.05525768912727,2.6523712,,,,2,322,[M+H-H2O]+,,4,5662;5671;5677;5675,224.0585,0,0,2335126.8,2209058.8,2979.522,2270094.5,2025196.9,2658516.0,2036867.9,620.06696,1903068.0,1675.2848,2014723.0,3218843.0,2263856.8,2938658.2,2690269.0,2936951.0,1863214.9,1890071.6,2614139.2,3478714.8,3127729.5,3578342.0,3354922.2,
3377,207.11270557462515,1.3398708,,,,15,,,,,,,166118.78,176951.8,178460.42,174097.81,130049.39,194679.62,164769.97,204996.52,150124.2,127305.914,133443.89,176494.88,162000.67,160592.42,172309.17,206662.11,191340.33,153781.38,141538.94,138773.92,221294.39,193273.81,167717.08,222749.45,203573.08,
7645,208.03936858168575,8.4128,,,,21,,,,,,,741922.6,736608.25,871913.25,808976.9,661082.5,945469.7,1028518.06,678674.4,678814.25,812230.6,883556.7,465428.2,703365.6,740630.6,789917.3,620758.3,777476.2,874886.44,849915.1,936483.9,754407.75,774108.75,676760.3,863849.0,879805.1,
552,208.05782197003654,0.5220021,,,,163,40,[M+Na]+,,2,530;552,185.06864,18824.98,18017.234,25917.246,21746.4,8277.232,19193.244,0,27560.67,31241.037,9910.256,20296.996,13278.67,26308.977,94471.94,24304.717,42929.223,28823.225,81473.6,21772.557,20551.188,30649.049,112806.414,99055.79,118288.2,105265.734,
5365,208.13331775825588,2.222245,,,,,,,,,,,3808.3403,2993.1035,19724.352,19933.35,8125.107,22378.047,24831.953,47865.324,18224.11,4477.8687,22841.586,1124.7107,38264.133,24019.354,37561.957,50408.203,42423.47,21878.4,17459.805,18951.783,51705.98,24525.596,22399.705,26649.209,24909.568,
6246,209.11754817841418,3.684874,,,,114,,,,,,,12095.797,92804.766,27138.049,26098.033,8475.335,30332.049,27386.715,10767.766,24423.107,8571.842,22382.492,9052.766,62302.01,64776.72,66838.195,90353.336,11292.21,60950.88,25559.516,21082.727,78679.57,76394.76,18553.648,76790.91,61602.36,
700,209.12806040174706,0.5289337,,,,163,39,[M+H]+,,2,561;700,208.12086,120241.91,135340.42,74409.63,65843.97,87707.38,70098.13,964.956,134776.22,64236.363,96559.945,66034.03,106986.13,99983.19,101386.8,114059.586,143289.66,121110.26,108059.91,54654.79,59923.33,166853.25,134388.73,132320.92,141757.84,128606.93,
2836,209.12834060109017,1.1175761,,,,15,,,,,,,26370.203,56254.01,32468.275,36633.113,41159.97,119509.83,119293.2,45245.33,34041.016,35718.426,21878.795,35485.73,35478.605,29740.926,32644.777,45570.848,41557.76,23818.855,30409.117,21106.904,41159.516,32013.977,31511.436,42421.223,27779.941,
2605,209.12841791178184,1.0598652,,,,295,,,,,,,99182.57,60140.105,147332.5,113579.46,82442.19,131683.08,127260.93,119718.45,128064.555,92338.445,100070.46,102483.45,128745.53,171119.11,154681.75,133961.45,156256.19,158218.88,119255.0,117321.414,156769.5,200364.67,170364.92,173232.28,197083.05,
5497,210.05836636167743,2.3395572,,,,57,,,,,,,0,0,214040.89,216352.06,0,215545.95,195733.62,110399.484,195668.62,0,199128.66,0,68458.68,424682.34,66693.734,90604.03,107949.43,432519.66,206634.44,203680.72,80752.28,485936.03,539016.9,498229.9,396313.38,
7553,210.1488343218338,8.356311,,,,107,,,,,,,165892.28,192194.25,160406.45,187346.42,162949.58,184983.06,171851.27,195320.31,217767.75,198809.89,106719.87,219208.38,201024.7,148421.62,233232.42,185002.66,200095.27,203505.77,191626.58,230338.52,179258.8,180106.03,177275.19,168245.47,194048.7,
1843,211.08648057916207,0.8478222,,,,198,89,[M+H]+,,3,1831;1835;1843,210.07913,0,0,2.9260394E7,2.886083E7,0,2.9418328E7,0,3.79704E7,2.6998556E7,0,2.6612998E7,0,3.2407932E7,3.6176504E7,3.568878E7,4.2108584E7,3.7839372E7,3.390022E7,2.766136E7,2.493636E7,3.6598084E7,3.8321984E7,3.54558E7,4.0742356E7,3.7560692E7,
2260,211.08653584537925,0.9423828,,,,,,,,,,,0,0,2377620.0,2010464.9,0,2492593.8,2.5106268E7,222089.19,2280668.2,0,3456725.2,0,1555318.0,1016964.0,2543353.2,1624949.8,5497830.0,6464028.0,4248682.5,3382155.8,4643157.5,7611780.5,2524511.2,5940923.0,914673.94,
5377,211.0866509329422,2.2231205,,,,245,303,[M+H]+,,3,5387;5378;5377,210.07929,654.37933,1318.385,1687618.6,1973281.1,653.50165,1674874.6,1635124.8,281444.44,1830170.1,1073.1406,1878597.4,1304.6174,243931.5,4836814.0,213425.73,305718.4,271404.12,3643643.5,2047747.4,1874156.6,286092.34,4596515.5,4350826.0,5007684.5,5059638.5,
5324,211.08665754629405,2.1863432,,,,,,,,,,,2456.8857,2752.208,2037137.8,2294734.2,2569.8374,1788691.4,465771.7,475225.72,2138893.2,2345.5647,1915342.5,3119.449,413077.25,4695372.0,395543.7,523213.34,458714.44,529091.94,2084295.5,1882754.9,491899.53,673438.0,618976.44,754982.2,4954215.0,
350,211.10546794959285,0.37608692,,,,281,16,[M+Na]+,,2,350;383,188.11611,747836.0,1216218.5,265131.56,258738.56,542423.44,280648.25,118465.734,15990.788,126921.04,684112.1,230524.92,726025.44,10480.963,20339.922,13612.951,34458.516,11025.543,18175.652,235448.36,220739.0,12722.742,23514.363,20164.865,12213.19,30182.877,
960,211.10549395413636,0.5915051,,,,163,49,[M+Na]+,,2,960;952,188.11616,1137630.4,1153866.8,257812.34,278213.2,753675.7,248378.62,160159.08,194729.94,266863.47,815401.0,273953.53,1008562.44,130548.64,57837.414,177343.17,204025.14,176449.31,39622.44,273377.7,266016.9,200135.52,83936.67,79551.87,103424.484,100984.22,
500,211.10570682100789,0.44942436,,,,180,,,,,,,539908.6,656111.94,268876.84,248857.31,415136.53,283265.2,241147.2,0,248452.83,660119.1,126116.01,460397.2,1972.3877,6198.0195,0,0,0,4463.414,110130.86,139426.06,0,3200.35,8310.51,9560.7,8464.938,
1526,211.1058759649342,0.75857025,,,,163,76,[M+Na]+,,2,1478;1526,188.11626,550069.5,592766.3,212618.14,222905.86,501595.25,205669.25,1279.6152,451614.66,201637.83,492198.97,240946.45,558988.75,428619.88,33452.457,438558.97,436105.62,468494.25,37160.637,210093.5,214527.92,432062.1,150495.53,20673.457,10954.836,145161.92,
958,211.14397356663943,0.59300697,,,,204,50,[M+H]+,,2,958;967,210.13672,198158.67,162922.97,152516.44,155989.7,103791.41,170877.42,86294.73,173539.92,83717.49,117250.59,68870.914,115570.27,88218.09,79719.61,86815.92,119034.14,169109.83,70283.945,67453.03,56709.35,96341.5,80762.95,84293.01,99423.59,95954.43,
3734,211.14405105783783,1.4677973,,,,15,,,,,,,7340887.0,7586809.5,4214066.0,4162013.0,6090064.5,4146013.5,1607101.1,5243868.0,3726343.2,6098749.5,3435208.2,6959488.5,4492225.5,4862458.5,4774387.5,6183566.5,5166160.5,4042228.2,3555560.2,3357739.5,5844001.0,5290782.5,4861814.0,5575130.5,5264299.5,
3972,211.1440532440999,1.5569983,,,,15,,,,,,,3558132.5,3994892.5,2262443.0,2422308.0,3051309.8,2222860.5,2060776.2,3229281.5,2194671.2,3149250.0,2162954.2,3356807.5,2804763.2,2961665.8,2670606.8,3500227.5,3191198.5,2534796.8,2255392.0,2110902.5,3457827.0,3256335.2,3057984.8,3632473.0,3222288.0,
263,212.0528174251364,0.36152503,,,,79,11,[M+Na]+,,2,298;263,189.06362,0,0,286739.3,254801.89,8710.114,253074.55,296349.88,267500.7,229018.9,0,257510.19,0,240257.44,450991.9,220775.64,304164.72,262020.05,351513.47,255039.6,247123.22,267332.28,399306.16,416577.88,471432.44,88312.66,
1412,212.08917051500603,0.7251544,,,,163,68,[M+Na]+,,3,1409;1406;1412,189.09994,0,0,330264.53,331582.22,0,302138.56,0,132347.11,298105.9,0,317832.16,0,110872.9,299462.44,126634.9,151684.17,135695.22,299195.94,271893.16,270594.38,118545.86,314970.44,264477.3,279437.4,294295.06,
5549,213.06581905121084,2.4164777,,,,,,,,,,,0,0,43167.723,52298.918,0,45340.195,42603.19,69206.32,58392.35,0,68691.805,0,75971.95,168672.31,64092.57,50483.438,47371.723,147195.06,65557.68,77662.53,102507.664,177686.11,162274.06,180057.06,167738.89,
5576,213.10238314627307,2.473984,,,,185,,,,,,,78285.51,81924.016,12863.786,14488.601,64257.56,13747.107,9591.988,19515.066,14352.807,66642.21,14627.969,75591.28,15729.277,18203.947,12912.142,16497.371,18742.242,18148.02,14380.693,13816.443,18043.63,20451.023,19045.47,19810.521,17890.273,
831,213.12322957988516,0.5632583,,,,163,,,,,,,1440084.1,1680676.2,511721.75,485578.06,1122637.8,516724.8,95550.51,786273.44,456527.0,1212569.0,389538.2,1322924.5,503786.9,650865.4,526521.94,716389.06,579587.2,582395.06,416961.56,369538.06,675167.56,691316.0,667005.44,803265.7,723094.75,
3982,213.12327966926102,1.5558648,,,,15,210,[M+H]+,,2,3996;3982,212.11609,271175.62,294012.5,163647.6,150389.08,240925.16,161880.62,159136.77,228498.28,135308.83,273204.94,123760.5,272463.12,184800.75,130880.14,175008.12,236834.56,211532.42,115856.63,134382.17,120305.85,216688.25,143156.33,146408.03,182419.6,144980.94,
185,213.12330168108528,0.3640814,,,,,,,,,,,699919.75,710428.5,414004.56,409998.6,783888.44,387824.56,244949.03,108210.266,379982.75,1782092.8,389544.62,759593.8,132861.77,63967.402,134876.64,171621.92,170889.81,46922.984,350131.6,363155.34,182585.47,47962.277,57789.03,66828.79,34159.35,
4738,213.15981533502733,1.8465053,,,,15,,,,,,,1145983.0,1267467.5,518511.2,527939.44,960465.1,510904.78,490076.28,799549.9,524660.3,1049658.9,481588.78,1147994.8,682013.4,737886.44,666358.4,910559.7,746786.0,565356.2,525783.75,493529.75,886854.44,734717.6,707128.0,920579.06,907741.2,
5077,214.04719518475613,1.9913152,,,,265,278,[M+Na]+,,2,5064;5077,191.05803,0,0,41221.062,40214.863,0,42596.254,33453.777,6929.4946,36990.03,0,36441.453,0,6259.8643,80471.68,6474.3623,7288.7896,8445.4,81725.484,37725.18,34312.6,4968.613,92215.28,89262.586,75540.195,71574.91,
2405,214.05074601231604,1.025206,,,,295,120,[M+Na]+,,2,2409;2405,191.06157,0,0,24829.31,20547.826,0,24067.303,0,14022.462,23366.0,0,25387.01,0,11384.345,54288.156,13530.581,13028.325,12167.259,47058.383,23424.762,21337.111,10001.726,61602.625,59438.152,54507.5,52141.547,
3370,214.08611632889838,1.3159323,,,,15,170,[M+H]+,,2,3363;3370,213.07886,153095.1,164154.1,102783.77,95383.164,147140.22,122531.56,125062.6,141193.67,88798.91,167705.39,107283.54,148310.33,107914.38,119840.99,125081.26,150583.77,128394.99,104410.56,103098.35,91207.7,152164.23,141282.25,126592.586,162695.28,133213.06,
3109,214.08614720219464,1.2517748,,,,15,155,[M+H]+,,2,3107;3109,213.07887,178216.31,190952.39,113605.875,104054.2,154815.66,124684.484,0,143889.72,97180.58,158911.61,105951.7,167965.64,129859.37,149776.98,134600.78,162963.39,148286.6,121198.23,96004.84,103354.695,158105.1,152475.4,150280.34,187937.73,164047.53,
493,214.1183510473204,0.45527864,,,,188,32,[M+H]+,,2,512;493,213.11146,0,0,32709.207,26015.605,0,26477.09,0,0,27808.156,0,23905.33,0,2196.0554,123456.8,2155.4185,0,2322.6665,99065.69,32938.93,29028.145,6718.041,125556.24,135785.52,167316.12,129746.016,
